Text;Etiqueta
Buenos días muy buenos días tengo el gusto de hablar con la señorita Catalina Salcedo  Sí con ella con quién hablo  señorita Catalina te habla Cristian Lozano de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  un poquito ocupada la verdad  vale Te parece bien si eh Te envío información del diplomado que estás interesada con la universidad para que cualquier duda inquietud me puedas notificar por ese medio  es mejor Muchas gracias  Igualmente Gracias hasta luego  vale perfecto que tengas un excelente día que estés muy bien ya te comparto la información Muchas gracias hasta luego;Neutral
Buenos días tengo que usar con el señor César sí  mucho gusto Mi nombre es Valentina serna Me estoy comunicando a la universidad cómo está  bueno el motivo de mi llamada es porque ha presentado interés por la maestría en psicología de la salud y deseo brindarle información del programa en el momento puedo atender la llamada  Qué día o en qué horario nos podemos comunicar para brindar información  lunes 8 de la mañana  de las 9 de la mañana me comunico con usted para brindarle información  Gracias  Está bueno Muchas gracias por atenderme tenga un buen día  hasta luego gracias;Neutral
Aló buenas tardes Muy buenas tardes tengo el gusto de hablar con el señor Mateo Mora  Sí cuénteme con quién te gusta hablar  muy bien cuénteme  Te habla Cristian Lozano de la universidad javeriana Cali Cómo te encuentras el día de hoy Qué bueno saberlo señor Mateo el motivo de mi llamada Es por el interés que tienes en nuestro curso de preparación para el examen de inglés toful quería consultarte Si pudiste validar la información compartida del programa si presentabas alguna duda alguna inquietud  eh si la vi pero pues en estos momentos no no me interesa  no te interesa participar podrías haber un motivo en especial Discúlpame señor Mateo  más cuestiones de tiempo en particular  Ajá  por motivos de tiempo perfecto señor Mateo esperamos de pronto contar eh con tu participación a futuro en el programa que de pronto hayas eh desocupado algo más de tu tiempo para poder participar  Claro que sí bueno bueno Muchas gracias  a usted señor Mateo un excelente resto de día que estés muy bien  más lo mismo hasta luego  Hasta luego Muchas gracias;Positivo
aló  aló Aló muy buenos días me comunico con la señora Claudia Sierra  Sí con ella  señora Claudia le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  bien gracias  bien el motivo de mi llamada es porque usted está interesada en el seminario de Excel intermedio de avanzado Queríamos saber si podemos contar con su participación ya que inicia este 16 de mayo  ese ese es presencial cierto  Sí señora los martes y jueves de 6:30 a 9:30  no pero no no puedo no voy a poder  usted desea que le envíe información de uno online que inicia en agosto  Sí sí estaría bien  bueno el WhatsApp le voy a enviar esta información y si está interesado me contesta por ese mismo medio  bueno Muchas gracias  que esté muy bien Hasta luego  hasta luego;Positivo
Buenos días muy buenos días señora Eliana con María Ramírez de la universidad javeriana Cali cómo está  Ah muy bien este  bien gracias por preguntar el motivo de mi llamada es porque queremos saber si está interesada en la especialización en sistemas gerenciales de ingeniería Ya que en estos momentos tenemos inscripciones abiertas  okay  Pero entonces me puede enviar información no tenía yo me metí para la página pero no decía pues como mucha información de eh pospe los semestres 4 semest no no no vi como la información solamente me llegó un enlace de que ya quería aplicar para becas  Okay Eh si ustedes ponen tiempo pues brindar información en estos momentos o si no pues se la puede enviar al WhatsApp ya usted me dirá  Ah sí al WhatsApp está bien  Ah listo y a su correo me confirma si es elimartex@gmail.com  sí  Okay listo bueno señores Entonces ya le envío información y en otra oportunidad Pues nos estaremos comunicando nuevamente con usted para conocer su decisión final  bueno que hasta luego  Bueno señora Bueno gracias  igualmente;Positivo
Hola buenos días  de Cali Cómo estás  con Natalia Figueroa de la Universidad javeriana de Cali Cómo estás  Muy bien gracias Vivi llamada es porque sabemos que estás interesado en el programa de administración de empresas quería preguntarte si tienes alguna duda alguna inquietud sobre el programa  okay Y tú ya finalizaste el colegio y presentaste la prueba a saber  por eso cuándo te gradúas del colegio a finales de año  Okay y eh Ahorita el siguiente semestre entonces presenta la prueba a saber  Dale perfecto Te parece bien si te envío toda la información acerca del programa por WhatsApp para que la revise la valides y yo me contactaría nuevamente para las próximas inscripciones  Dale perfecto igual Cualquier duda o inquietud que se te presente Me puedes escribir vale Yo estaré muy pendiente  dale que estés bien Feliz día  gracias;Positivo
Hola buenas tardes Buena tarde hablo con la señorita Estefanía  Sí con ella  hablas con Luis Carlos de la Universidad javeriana de Cali Cómo estás  muy bien y tú qué tal  Muy bien también gracias a Dios señorita llamada es porque estás interesada en un curso diseño de la experiencia del usuario eh quería saber si ya conoces la información aunque te pueda asesorar  Ah bueno no sí me gustaría recibir la información pero pues como para yo poderlo analizar a profundidad me gustaría de pronto no sé si tienen como algún bror donde tenga pues como tal plan de estudios y y los precios como para yo ya revisarlo bien y muy importante eh si pues que sea en línea que sea virtualmente  Okay Eh pues mirachur como tal no tenemos tenemos un yo te puedo enviar un mensaje eh a tu correo y a tu WhatsApp ahí vas a encontrar un link o un enlace que te va a redireccionar a la página donde está toda la información los docentes Cuándo comienza eh los temas que vas a ver etcétera etcétera entonces me gustaría saber si quieres que te lo envíe así  Ah sí por favor  listo y te hago una última pregunta ya te lo envío y más o menos Cuándo me puedo volver a comunicar contigo teniendo en cuenta que comienza el 22 de agosto para saber tu decisión  eh podría hacer el lunes como el mediodía que revise bien y ya mire si me puedo como acoplar al plan y todo  te parece el lunes a las a las a la 1 mejor  listo  listo Bueno pues hasta luego que estés muy bien  con gusto  Bueno gracias que usted bien hasta luego;Positivo
 Aló Buenos días Buenos días me comunico con Brian Osa  Sí con él habla  muy bien  mucho gusto le hablo de la universidad Ariana Cali Cómo estás bueno Me alegra mucho Brian nos estamos comunicando con usted porque recibimos su solicitud para la especialización en seguridad social en este momento deseo brindarle información del programa a indicarle cómo puede hacer su proceso de inscripción cuentas con la disponibilidad de tiempo  eh Sí pues me interesarían como dos cositas Pues si me puedes remitir el el programa de estudios y saber cuánto cuesta  sí claro que sí en este momento te puedo brindar la información y el pen académico te lo puedo enviar vía WhatsApp sí  Ah sí sí es tan amable Te agradecería  bueno el título otorgado Brian es especialista en seguridad social usted que eh profesión tiene  abogado  viernes y sábados qué 885  ya  perfecto los horarios estipulados al programa son viernes y sábados cada 15 días de 8 de la mañana a 5 de la tarde de acuerdo eh Tienes la disponibilidad viernes y sábados cada 15 días de 8 a 5 tendrías un receso entre las 12 del mediodía y la 1 de la tarde cuentas con esta disponibilidad de tiempo para cumplir con estos horarios  Pues no sé porque no he tomado la decisión  ya  el 1.5 de qué el programa total  Ah bueno igual te lo pregunto porque es un programa 100% presencial bueno es importante que puedas validar Pues el tema del tiempo dura dos semestres y tiene un valor por semestre de 9,228,000 pesos más estampilla la estampilla que va al 1.5% del valor eh ese valor se puede pagar de contado o se puede financiar deseas conocer las formas de financiación o preferirías pagar de contado 1.5% sería la estampilla sí del valor del semestre  okay  ya  Bueno entonces la universidad te ofrece dos opciones de financiación te gustaría conocerlas o Prefieres pagar de contado  sí cuáles son  ya  Bueno entonces puedes financiar con el icetex hasta el 100% O puedes financiar directamente con la universidad hasta el 95% del valor del semestre si tomas esta opción por ejemplo con la universidad c95%. lo vas a poder diferir máximo cinco cuotas fijas mensuales es decir que vas a poder pagar durante el semestre de acuerdo la tasa de interés de financiación sería del 1,39%, es efectiva mensual es eh favorable comparada con otras tasas del mercado y tendrías una cuota inicial de 5% restante más la estampilla aquí la estampillas apartaría como cuota inicial bien Qué requisitos necesitas más importantes eh si deseas solicitar la financiación es eh un codeudor con disposición a que le puedan checar su Data crédito o dos coedores sin chequeo en Data crédito estos coductores eh deben de tener ingresos iguales o superiores Perdona un salario mínimo legal vigente ya  Okay yo te pregunto  no deben de ser pensionados a menos de que puedan sustentar verdad ingresos adicionales a la pensión Y no deben exceder los 68 años de edad digamos que esos son los requisitos más relevantes esta solicitud de financiación la puedes hacer A través de la página web de la universidad pues para tu comodidad y tu facilidad No necesariamente es acercarte a la universidad o desplazarte bien la ruta es ingresar a la página web www.javerianacali.edu.co becas y admisiones servicios financieros financiación javeriana igual en ese momento se te brinda todo el acompañamiento de acuerdo y pues el soporte desde el área financiera se hacen tres pasos eh llenar formulario enviarlo pagar la cuota inicial y firmar las garantías de acuerdo igual en esa ruta que te acabo de dar eh aparece toda la información el paso a paso para que puedas validar bien y aparece por ejemplo sí  Sí qué pena te interrumpo sobre la misma temática ustedes tienen maestría  y maestrías en derecho tiene no Ah okay  no Por el momento no es el único programa que tenemos referente a este tema de seguridad social en maestría pues No tendríamos como nada maestría en derecho empresarial  ya  lo tenemos disponible y cursar ese programa te da el beneficio sí  Ah sí también me podrías compartir ese si me podrías compartir el penso de esa también Te agradecería para analizar  Ah bueno perfecto ese cursar derecho empresarial te da el beneficio de que puedes solicitar doble titulación para la especialización en derecho comercial o sea serías eh especialista en derecho comercial sin tiempo adicional y sin un valor adicional y magister en derecho empresarial es el beneficio que te da la universidad  Cómo así O sea si no cursa la maestría sale especialista algo así  sí  sí sí  Sí una vez que analices la maestría entonces puedes solicitar tu doble titulación para la especialización en derecho comercial La maestría dura 4 semestres de acuerdo Entonces una vez tú finalices tus cuatro semestres haces la solicitud para la especialización en derecho comercial y tendrías doble titulación no tiene un valor adicional ni necesitas de un tiempo adicional sí me hago entender  okay sí  es un beneficio que te brinda la universidad Yo te comparto con mucho gusto la información puede ser a esta línea de WhatsApp sí sí sí sí claro eh Y qué costo tiene la La maestría  okay  okay mhm  bueno alguna otra duda 11,434,000 pesos por semestre más estampilla la estampilla que vale igual al 1.5%. el valor de la inscripción es de 143,000 pesos la inscripción es un proceso que también se hace virtual y yo te puedo compartir un link directo para que lo hagas bien en este momento pues puedo enviarte toda la información para que valides estamos hasta ahora en el proceso de aperturar inscripción de ella habilitar plataforma habilitar el formulario hacia la primera semana de septiembre estaría todo listo para que inicies tu proceso Bueno entonces Mientras tanto puedes ir validando la información y agendamos una nueva llamada  sí Te agradecería si me compartes la información para pues poder decir  Claro que sí Brian Entonces ya mismo te la envío que estés muy bien  Bueno hasta luego  Hasta luego;Positivo
Aló buenas tardes buenas tardes  sería tan amable con Alejandro San boni  Alejandro con Rosa María de la cruz de la Universidad javeriana de Cali Cómo te encuentras el día de hoy  Alejandro le estoy contactando porque sabemos de su interés en el curso en cromatografía del cual nos solicitó información es correcto  Muy bien gracias a Dios es correcto  vale listo de igual manera pues estaremos en contacto por ese medio pues cualquier duda en que tenga las remites por allí mismo listo  Ah vale Muchísimas gracias muy amable  a ti Que tengas feliz día hasta luego  gracias;Neutral
Aló Buenos días Sí buenos días me comunico con Clara torrado  sí le habla Ingrid de la universidad  Me escuchas  le voy a mandar el correo;Negativo
 Buenos días Aló Buenos días Aló Buenos días  Aló Buenos días sería tan amable con Mateo Peralta  con él habla  Mateo habla con Rosa María de la cruz de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  bien gracias a Dios  Gracias Don Mateo les estoy contactando Porque queremos validar su interés en el diplomado virtual y modelado 3D del cual solicité información anteriormente es correcto  Sí señorita  listo me ha indicado Mateo Qué profesión tiene  sí señor Gracias eh técnico en diseño y Sigo estudiando con la profesional listo Entonces le comento este diplomado está para iniciar el 18 de septiembre y estaría culminando el 9 de diciembre ese modalidad virtual es decir usted dispone de los horarios de acuerdo a sus tiempos eh cuánto tiempo le dedicará pues al desarrollo de los módulos que contiene este diplomado la duración total del programa son 100 horas y la inversión que usted debe realizar es de 2,600,000 pesos los cuales puede cancelar en efectivo tarjeta débito tarjeta crédito convenio carta empresarial o si usted lo desea Pues también puede financiar la totalidad del programa usted Dentro de este diplomado podrá ver módulos como desarrollo de personaje introducción al modelado escultura digital 3D y retopología Uma pin textura e iluminación rigin y render me indicaría el señor estar interesado tiene algún tipo de duda o inquietud en la que le pueda colaborar en este  caso en este momento no  este no todo perfecto  me indica s a iniciar su proceso de inscripción  hasta cuándo es el plazo del pago hago la pregunta  bueno para usted poder Cancelar este diplomado tendría una extensión hasta ya le indico aproximadamente  hasta el martes 12 de septiembre sin embargo Pues si usted Cancela hasta el 5 de septiembre estaré obteniendo un beneficio por pronto pago y el valor del programa le estaría quedando en 2,343,842 solo si Cancela hasta el 5 de septiembre  vale  vale vale  me indicaría el señor estar interesado  pues de momento no porque bueno se presentó algo y es que como sabes aquí en Colombia estamos en tiempo de elecciones y estoy bastante ocupado Entonces  no creo poder tener el tiempo de  cómo poder llevarlo a cabo entonces pero sí me interesa en su momento pero eso fue hace tiempo No yo pensé que se lo habían como cancelado  de igual manera pues le comento que este es el último diplomado virtual en modelado 3D que se abre para 2023 la sugerencias que esté atento para el próximo año en cuanto se abra la oferta académica y pueda solicitar pues la información pertinente del caso Le agradezco por haber atendido mi llamada que tenga feliz día hasta luego;Positivo
 aló muy buenos días me comunico con el señor Juan David Jaramillo  estoy con él  señor Juan David le habla Osorio de la universidad javeriana Cali Cómo se encuentra el día de hoy  bien gracias  En qué perdón  el motivo de mi llamada señor Juan David es porque usted mostró interés en el curso de certificación en cineantropometría nivel uno quería saber si usted cine antropometría nivel uno  es no lo tengo presente  de Isaac  perdón  el de Isaac no lo tienes presente cineantropometría  no no no recuerdo  es de la medición del  ya esto tiene que ver con el tema de mediciones antropométricas y todo eso  sí señor  es  Ah okay ya ya  no No la verdad no  sí  ya quería saber Bueno entonces pues no lo tienes presente entonces quiere decir que no has revisado el contenido eh horarios ni nada bueno te quería pues dar así brevemente pues el curso Está programado para iniciar el 2 de junio son 3 días intensivos de 40 horas finaliza el 4 de junio es corto se realizaría Pues el día viernes sábado y domingo de 8 a 6 de la tarde en la universidad javeriana Cali y tiene un valor de inversión de 1,400 Usted desea que le envíe la información al correo para que la valide sí porfa  Cuándo le podría llamar nuevamente para saber qué decisión tomaría  ya sería la próxima semana puede ser el día martes  el día martes en en la tarde Está bien  sí sí después de las 3  después de las 3 le confirmo el correo que tenemos acá registrado es hara.sati11@gmail.com  correcto  sí  eso está bien Okay ya lo he enviado entonces la información al correo y también eh una breve información al WhatsApp para que tengas mi contacto y cualquier duda o inquietud me contactes también por este medio  sale Perfecto muchísimas gracias  bueno que esté muy bien Hasta luego  hasta luego;Positivo
aló muy buenos días tengo el gusto de hablar con la señorita Natalia  de parte de 100  habla Cristian Lozano de la universidad el día de hoy  de qué universidad  universidad Cali  cómo está  muy bien y usted señorita Natalia cómo te encuentras el día de hoy  bien señora Gracias Bien bien gracias  Qué bueno saberlo señorita Natalia el motivo de la llamada es porque has mostrado interés en nuestro curso en liderazgo ejecutivo quería consultarte si ya tuviste oportunidad de ver información del programa si presentabas alguna duda alguna inquietud del mismo  eh No aún no he revisado muy bien la información que me llegó al correo pero ya me llegó sí señor  Okay vale Te parece bien si te comparto vía WhatsApp nuevamente la información con el objetivo de que tengas mi contacto y si presentas Cualquier duda o inquietud me lo puedas notificar para poder orientarte  vale Ya te comparto entonces la información y quedaré muy muy atento para poder orientarte en su momento también si estás interesada poderte indicar todo el proceso de inscripción al programa  Muchas gracias por atender mi llamada Espero tengas un excelente día que estés muy bien  sí listo perfecto Sí señor vale listo muy amable entonces vale Bueno señora Hasta luego que esté bien  Hasta luego gracias;Positivo
Universidad javiana de Cali muy buen día Buenos días  en Qué le puedo ayudar  ingeniería médica  Lo que pasa que estaba escribiendo para el programa de enfermería entonces me habían enviado un link al  dígame  Ah y 7 Se inscribió en ingeniería biomédica  sí  Eh sí O sea sí me interesaba el programa de enfermería  sí cuénteme qué dudas presenta qué le pasó  o sea con eh que para que me ayude con el con el inscripción porque no no sé cómo empezar  que le ayude con Qué es que no se le entiende  para la inscripción o sea el formulario  Ya debe seguir un link ya seguiste el link y adjuntar los documentos requeridos  no es que  sí exactamente sino lo que pasa que como se me actualizó el WhatsApp se me borró todo entonces eh perdí toda la información  Regálame el número de WhatsApp Yo te envío el paso a paso  listo eh tres dos  Ajá  723  73  3521 35 qué  21  A ver un momento me validas que te llegue el paso a paso al WhatsApp  aló  sí Dame un segundo que estoy buscando el archivo Ya te lo mando  ah  Buenos días bueno  mira que ese número me dice que no tiene WhatsApp  Cómo es repítelo  es 127 Sí sí tiene a ver 3 12 7 20 3 12 7 23  Ajá  35 21  a ver  Ahí te envié sigue link y son los documentos que se requieren el link que está en la parte en letras Azules  no no no voy a aparecer mientras Azules al final del texto  Sí pero no me aparece  copie pegaje copia y pégalo en el en el en el aplicativo  eh o me lo puede enviar parte el link  en otro mensajito aparte porque no me Escoge Los Azules  ahí te lo envío  listo okay  Bueno gracias Bueno hasta luego gracias  listo bueno con gusto que estés muy bien Hasta luego;Positivo
Aló muy buenos días  Buenos días por favor la señora García  señora siomara mucho gusto hablas con Ingrid bejarano de la Universidad javeriana de Cali cómo está Muy bien gracias  Me alegra mucho siomara De antemano Gracias por atender mi llamada y el motivo es porque usted está interesada en nuestro seminario de Excel intermedio y avanzado que inicia este próximo 16 de mayo estamos llamando para confirmar su participación saber si logró realizar su inscripción o si tuvo algún inconveniente para ayudarla  No en el momento no económicamente no lo puedo hacer  en ese caso pues también te recuerdo que el próximo que vamos a tener ya es en el mes de Ah Permítame le confirmo en el mes de agosto pero este ya es un Excel eh igual intermedio avanzado pero en modalidad online  Sí es que de hecho lo necesito más online porque yo vivo en Bogotá  Ah perfecto listo si en esa semana te tendremos en cuenta entonces para el mes de agosto Bueno muchísimas gracias vale Hasta luego  listo Muchísimas gracias que estés muy bien Hasta luego;Positivo
 Aló Buenos días Buenos días  Sí mucho gusto le habla de la universidad javeriana caldi Me estoy comunicando con Paula López  Sí con ella  Cómo estás Paula  bien  me alegra mucho Estoy llamando como lo acordado que le llamara el día de hoy para poder brindarle la información programa  correcto  bueno Sí señora usted tiene alguna duda en específico o le puedo brindar la información completa  no primero la información completa porque sí no recuerdo muy bien  Ah bueno entonces eh Le cuento el título que se le otorga es especialista en gestión de las artes y la cultura la duración del programa son dos semestres y tiene una modalidad virtual Este programa es 100% virtual Paula bien eh Las clases son asincrónicas quiere decir que son grabadas y usted podrá disponer de su tiempo para poderse Conectar a ellas de acuerdo el valor por semestre es de 7,121,000 usted este valor lo va a poder financiar con créditos hasta un 100% o poder hacer una financiación directa con la universidad hasta por el 95%. de acuerdo la tasa de interés que se está manejando para este periodo si deseas financiar es del 0,8% realmente es muy favorable te pregunto eres De pronto egresada de algún programa de pregrado o posgrado la universidad maveriana puede ser Bogotá o Cali  Bueno entonces te lo pregunto porque vas a poder aplicar una banca por un descuento del 15% sobre el valor del semestre una vez te admita en el programa Entonces qué quiere decir esto que pues no necesitas ningún requisito extra relevante únicamente que seas admitida y tendrás derecho al beneficio bien entonces debes hacer previamente el proceso de inscripción pasar por el proceso de admisión y ya una vez admitida podrás aplicar y se te brinda todo el acompañamiento en este proceso hasta hay alguna pregunta Paula  de lo que te acabo de mencionar digamos no hay otro tipo de no hay otro tipo como de beca por el promedio que tuve en el pregrado  no señora Por el momento sería la única beca que aplica para este programa es la beca posgrados  para no egresados sería el 15% de descuento el apoyo económico  para no egresar O egresados  Sí señora para no egresados  bien entonces el valor de la inscripción es de 143,000 pesos la inscripción la puedes hacer mediante la página web de la universidad el proceso es virtual también y en ese momento les inscripciones ya están abiertas para que puedas ingresar en este periodo te pregunto deseas ingresar para este periodo los sábados buscando para esterial el inicio de clase sería el primero de agosto  información  solicitando información en qué expectativa tienes ahora en cuanto a la eh parte financiera Cuéntame  sí  bueno de todas maneras Mira las inscripciones están abiertas hasta el 14 de Julio bien el plazo está bastante amplio para que hagas el proceso puedes validar el tema de la financiación agendamos una nueva llamada bueno  pero sería más adelante no sería Igualmente como para este semestre  sí Ah bueno ese programa apertura de forma anual ya el segundo corte Sería para el 20242 o sea el segundo periodo del próximo año esperarías hasta ese periodo  Ah bueno se te dificulta un poco la parte financiera Cuéntame de pronto qué por qué no lo tomarías este periodo a ver cómo te puedo ayudar  bien te gustaría  Ah bueno bueno igual no te preocupes Paula Mira puedes validarlo y entonces estamos muy pendientes eh Si gustas puedes volver a hacer el registro si decides ingresar para este periodo y entonces estaremos muy atentos bueno  que estés bien con gusto;Positivo
Aló Buenos días muy buenos días me comunico con el señor José Luis Ramírez  no señora no me equivocado  Muchas gracias;Negativo
aló Buenos días me comunico con Francisco Moreno  aló Buenos días  Sí con quién tengo el gusto  en la universidad javeriana de Cali Cómo se encuentra usted  bien señora pero un poquito ocupadito Estoy en consulta  Ah bueno no hay problema Señor Francisco le compartí la información vía WhatsApp quedo atenta por ese medio bueno  listo Dale gracias muy amable  feliz día hasta luego;Neutral
 Aló Buenos días Aló muy buenos días Por favor linet García  sí  señora lined mucho gusto habla con Ingrid bejarano de la Universidad javeriana de Cali cómo está  Bien muchísimas gracias  Me alegra mucho señora Line De antemano Gracias por atender mi llamada y el motivo es porque usted está interesada en nuestro diplomado internacional en diabetología clínica que inicia este próximo 5 de junio queremos consultarle qué dudas inquietudes tiene con respecto al diplomado para poder ayudarla en este momentos  Okay está  Sí señora  No ninguno usted me puede volver a mandar la información por aquí por esta vía por el WhatsApp y yo volverla a revisar y cualquier cosa le escribo todo  Por eso le indicaba si tienes alguna duda para poder pues aprovechar la llamada y aclararte todas las inquietudes que tengas de pronto horarios valor de inversión  Sí todo eso me puedes enviar la información por vía WhatsApp  Okay ya se lo acabo de enviar señora linet le hago una consulta actualmente Qué profesión del área de la salud tienes  yo soy médico entrevista Ajá  Ah bueno  me digan bueno doctora Pues mira yo rápidamente le comento pues es un diplomado eh modalidad online vas a tener clase los sábados cada 15 días Sí de 9 de la mañana a 12 del día también vas a tener tutorías los miércoles cada 10 o 15 días de 6 de la tarde a 8 de la noche y se requiere que tengas una disponibilidad al menos 4 horas a la semana para que puedas hacer las actividades dejadas en plataforma como evaluaciones actividad de aprendizaje guiado eh participar en los foros de preguntas Sí y se requiere este eh ese proceso o esa para que te den la certificación listo es un diplomado que dura 140 horas inicia el 5 de junio finaliza el 16 de septiembre normalmente tiene un valor de inversión de 2,600,000 pesos hasta la próxima semana tenemos un descuento de pronto pago en el cual Te quedan 2,343 Y usted lo puede pagar con tarjeta de crédito débito en efectivo financiado directamente  directamente por la universidad o por un Aliado que tenemos o también puedes manejarlo eh pago empresarial Y es que si la empresa en la que usted trabaja te quiere patrocinar en diplomado eh podemos hacer el convenio para que ellos te puedan hacer el pago pues del diplomado como tal bueno  bueno  listo igual acabo de enviarte la información a tu WhatsApp y quedó entonces atenta la decisión  Bueno muchísimas gracias muy amable  con mucho gusto doctora que tenga un excelente día vale Hasta luego  hasta luego;Positivo
Buenos días muy buenos días con la señora Laura Arias  con ella  habla con Andrea y Lozano de la Universidad javeriana de Cali cómo está  bien y tú  sí  Muy bien gracias por preguntar y me alegra que usted también se encuentre bien señora Laura el motivo de mi llamada es porque conocemos su interés en la especialización en gestión de las artes y la cultura y me gustaría brindarle más información tiene disponibilidad para atenderme cuénteme  pero ay tú me recuerdas tu nombre Qué pena  andrei  Android yo ya encontré otra maestría  entiendo Bueno señora  y estaba pues como en la última y encontré la de ustedes pero ya me acomodé con otra que sí ya  Bueno le agradezco mucho haber atendido mi llamada y esperamos poder contar con su participación en otra oportunidad bueno  dale muchas gracias  que tengan excelente día hasta luego  hasta luego;Negativo
aló  ahora ahora ahora muy buenos días me comunico con la señora Laura vidarte  señora Laura le habla bri Osorio le estoy llamando de la universidad javeriana Cali Cómo se encuentra el día de hoy  Gracias  eh Bueno señora el motivo de la llamada es porque usted está interesada en el diplomado de derecho de tránsito quería saber si continúa con este interés  Oh sí pero no en el momento yo creo que sería para otra ocasión  Ah ya le entiendo Bueno muchísimas gracias por atender mi llamada  hasta luego  gracias buenas noches;Negativo
Hola Muy buenos días hablo con  hablas con Natalia de la Universidad javiana de Cali Cómo estás  porque nos llegó la notificación de que estás interesada en el programa administración de empresas quería preguntarte si ese es tu programa de interés  Okay te parece envió la información por WhatsApp y nos comunicamos nuevamente después  Dale que estés bien hasta luego primaria;Neutral
Aló Buenos días  Aló Buenos días  Aló buenas con quién hablo  aló aló buen día  Aló buen día  Aló Buenos días  Hola hablo con Daniela paredes  Sí con ella  Daniela hablas con Rosa María de la cruz de la Universidad javeriana de Cali Cómo te encuentras el día de hoy  bien y ustedes  muy bien Gracias Daniela Eh te estoy contactando Porque queremos validar tu interés en el diplomado virtual en modelado 3D del cual se solicita información anteriormente es correcto  Ah sí pero ya en el momento no porque me inscribí a otro curso  vale Daniela de igual manera pues te comento Este es el último diplomado que sale para 2003 pero 2023 al lado de que te encuentres aún interesada Pues para el próximo año la invitación es que valides la oferta académica y pues te deseas pues puedo compartirle el enlace de nuestra página web pues para que esté revisando constantemente estarías de acuerdo  Ah vale  Daniela de pronto algo más en lo que te pueda colaborar no señorita  listo Muchísimas gracias por haber atendido la llamada que tenga feliz día hasta luego;Positivo
Buenos días Hola buenos días  Sí con él  universidad  bien De dónde me llamas  ah hola muy bien  Porque nos llegó la notificación de que estás interesado en el programa de Medicina quería validar si ese es tu programa de interés  sí de Cali  de Cali  tú estás ubicado en Cali  Ah caray no  Ah okay Y se te complica la movilidad hasta acá hasta la Ciudad de Cali para el programa  sí un poquito bastante  Entonces en ese caso despress  Pues sí porque yo cuando me escribí fue cuando vi la información en el Instagram porque no me percaté que decía Cali  sí tenemos solamente en Cali y en Bogotá  Ay en Bogotá alguna información en Bogotá Cómo es el proceso eh la información es directamente con la c Si gustas se puede indicar el número para que te puedan brindar información Ah sí Perfecto me parece bien  Dale tienes donde apuntar  teléfono miento  Dale  sí dime  Es 601  601  320  320  8320  83 20 listo  Ahí está bueno Ulises gracias por haber recibido mi llamada y que tengas un excelente fin de semana  Gracias a ti igualmente  Dale que estés muy bien Hasta luego  hasta luego;Positivo
Hello muy buenos días Por favor Mónica Milena Velázquez aló  de la Universidad javeriana de Cali Cómo se encuentra el día de hoy  adiós  sí  me alegra mucho me tiene mi llamadas Porque queremos validar su interés en nuestro programa de psicología Queremos saber si tiene alguna duda alguna inquietud y cómo podríamos ayudarle  señora no pero en este momento en realidad estaba buscando  Sí señora  me escuchas  Aló sí se quería que queríara preguntar acerca de un posgrado  comprendo Cuál es su posgrado de interés  Sí pues que tenga énfasis en educación Pero pues son muy costosos ella ha estado revisando las plataformas y pues no en estos momentos me queda difícil pagarlos  comprendo Bueno señora voy a dejar ese registro en el sistema Le agradezco por haber atendido mi llamada y espero que esté muy bien  Hasta luego;Neutral
Buenos días Buenos días Aló Buenos días sería tan amable con Iván Romo  habla con Rosa María de la cruz de la Universidad javeriana de cómo se encuentra el día de hoy  Gracias  estoy contactando Porque queremos validar su interés en el diplomado virtual del cual solicitó información anteriormente es correcto  Ah sí modelado Entre qué dice  pues  Sí señor me indica por favor Qué profesión tiene usted  eh yo soy eh productor multimedia  sí señor qué me estaba comentando Qué pena  Eh pues que por ahorita ya me ocupé Entonces no no no puedo hacer el cursito  listo Entonces le estaría comentando que este es el último diplomado virtual y modelado 3D que se apertura para 2023 la sugerencia es que esté atento a nuestra oferta de programas del centro de consultoría y educación continua para que esté validando la oferta disponible para el próximo año listo Muchísimas gracias por haber atendido mi llamada que tenga feliz día hasta luego  bueno bueno Muchas gracias muy amable igualmente;Neutral
